hue,saturation,value
62.50000,0.88525,0.95686
145.97015,0.40120,0.65490
72.69231,0.58101,0.70196
33.71429,0.54974,0.74902
345.68807,0.57068,0.74902
332.09877,0.99590,0.95686
279.42857,0.18919,0.72549
48.92308,0.99490,0.76863
27.91667,0.57600,0.98039
179.40594,0.61963,0.63922
68.94410,0.66529,0.94902
318.33333,0.73770,0.95686
349.41176,0.84298,0.94902
137.96954,0.81070,0.95294
309.14286,0.89744,0.91765
171.17647,0.98551,0.81176
104.44444,0.46821,0.67843
314.57143,0.58577,0.93725
246.66667,0.51799,0.54510
82.17391,0.51397,0.70196
344.10596,0.64255,0.92157
277.95918,0.30247,0.63529
279.90698,0.84314,1.00000
197.57143,0.80460,0.68235
75.58824,0.85000,0.94118
346.84211,0.95000,0.47059
142.13592,0.75182,0.53725
36.11650,0.83065,0.48627
82.94118,0.15962,0.83529
216.83168,0.52332,0.75686
343.50000,0.69869,0.89804
349.77273,0.42512,0.81176
108.26087,0.27219,0.66275
251.09589,0.69856,0.81961
111.66667,0.89109,0.79216
149.36170,0.87850,0.83922
48.75000,0.96000,0.19608
353.07692,0.86667,0.82353
21.10345,0.80110,0.70980
264.87179,0.95902,0.95686
95.41463,0.81349,0.98824
303.46821,0.94022,0.72157
237.93103,0.86567,0.52549
71.66667,0.15789,0.89412
141.86916,0.65644,0.63922
214.17722,0.41579,0.74510
67.12871,0.88596,0.44706
267.50000,0.70244,0.80392
2.25352,0.83529,1.00000
212.37624,0.87826,0.90196
68.57143,0.45274,0.78824
116.93878,0.46445,0.82745
112.68293,0.52790,0.91373
10.00000,0.47303,0.94510
174.60674,0.93684,0.37255
136.50000,0.60606,0.51765
201.33333,0.43269,0.40784
171.23596,0.95699,0.36471
165.98540,0.61991,0.86667
6.36364,0.93839,0.82745
46.11940,0.64423,0.81569
146.25000,0.15166,0.82745
338.07692,0.22222,0.91765
192.37500,0.98160,0.63922
227.88732,0.94248,0.88627
38.66109,0.99170,0.94510
79.60976,0.88745,0.90588
48.57143,0.99142,0.91373
3.33333,0.09574,0.73725
103.23529,0.87179,0.61176
211.36364,0.24309,0.70980
86.08696,0.65094,0.41569
43.92857,0.34146,0.64314
152.51613,0.68282,0.89020
326.96203,0.78607,0.78824
166.51685,0.87685,0.79608
341.45455,0.98214,0.65882
168.83721,0.57718,0.58431
308.69565,0.32243,0.83922
175.18248,0.78736,0.68235
58.36066,0.75934,0.94510
66.80412,0.99487,0.76471
65.71429,0.66403,0.99216
318.03279,0.72908,0.98431
60.61856,0.68794,0.55294
291.13043,0.83942,0.53725
183.13725,0.62195,0.96471
339.62264,0.27749,0.74902
73.92857,0.92181,0.95294
188.68421,0.31148,0.95686
112.41379,0.96667,0.35294
51.96172,0.84959,0.96471
88.68132,0.82727,0.86275
93.69863,0.92405,0.92941
214.90909,0.94828,0.90980
81.34615,0.66667,0.61176
201.35593,0.58416,0.39608
147.09677,0.73810,0.16471
312.43902,0.66129,0.97255
111.54930,0.40113,0.69412
344.05594,0.60084,0.93333
99.14439,0.99468,0.73725
12.00000,0.62222,0.88235
138.57143,0.63158,0.52157
117.70992,0.91608,0.56078
330.00000,0.89256,0.47451
233.43066,0.66184,0.81176
207.93651,0.74118,1.00000
19.38462,0.60748,0.83922
196.70886,0.81865,0.75686
8.37209,0.52121,0.64706
203.83562,0.49660,0.57647
50.04049,0.99597,0.97255
80.00000,0.06438,0.91373
261.00000,0.15686,1.00000
151.21951,0.49798,0.96863
267.56757,0.94872,0.30588
322.12121,0.95652,0.81176
34.04255,0.83929,0.65882
100.40816,0.38735,0.99216
224.40000,0.24631,0.79608
166.72131,0.67403,0.70980
187.20000,0.19380,0.50588
10.38462,0.61905,0.32941
70.08621,0.97479,0.93333
28.80000,0.18248,0.53725
57.09677,0.86916,0.83922
311.01266,0.63200,0.98039
171.76471,0.49038,0.40784
347.75510,0.44954,0.42745
304.75771,0.95781,0.92941
220.85890,0.79126,0.80784
252.85714,0.64220,0.85490
174.00000,0.34483,0.45490
188.18182,0.50228,0.85882
143.91892,1.00000,0.58039
91.01449,0.96279,0.84314
194.00000,0.16484,0.71373
252.00000,0.42969,0.50196
328.02395,0.65748,0.99608
18.79518,0.56849,0.57255
257.41935,0.26724,0.45490
150.00000,0.76074,0.63922
104.00000,0.25000,0.70588
250.15873,0.80085,0.92549
196.47059,0.37778,0.52941
241.05263,0.58763,0.76078
120.00000,0.17530,0.98431
296.40000,0.22222,0.88235
275.80645,0.89855,0.27059
136.97368,0.62810,0.94902
88.55422,0.95954,0.67843
124.16667,0.81818,0.69020
307.81065,0.83251,0.79608
188.57143,0.03398,0.80784
343.45946,0.95361,0.76078
329.25000,0.73394,0.85490
315.80645,0.84932,0.85882
303.00000,0.33613,0.93333
239.04762,0.68478,0.72157
134.05714,0.87940,0.78039
36.27119,0.81567,0.85098
144.92308,0.79918,0.95686
138.80597,0.66337,0.39608
302.34375,0.60952,0.82353
232.13115,0.58373,0.81961
219.45946,0.63793,0.68235
176.84211,0.15702,0.47451
60.25532,0.93254,0.98824
166.09272,0.81183,0.72941
223.40426,0.68116,0.27059
168.00000,0.45894,0.81176
355.23179,0.60887,0.97255
75.52941,0.95506,0.69804
77.85714,0.76018,0.86667
347.39130,0.57500,0.94118
44.16667,0.42857,0.65882
213.02326,0.55844,0.90588
313.98773,0.71491,0.89412
205.36913,0.61066,0.95686
306.75000,0.85561,0.73333
261.81818,0.14865,0.58039
104.61538,0.96694,0.47451
47.82609,0.57983,0.46667
300.32967,0.75207,0.94902
230.90909,0.44000,0.29412
50.27027,0.59358,0.73333
199.18367,0.70673,0.81569
64.68750,0.27004,0.92941
112.77778,1.00000,0.42353
39.84375,0.58447,0.85882
20.89552,0.97573,0.80784
55.71429,0.40462,0.67843
262.81690,0.28175,0.98824
27.00000,0.17778,0.88235
12.91139,0.68103,0.90980
51.03448,0.41429,0.82353
148.64322,0.81893,0.95294
11.77914,0.96450,0.66275
243.42857,0.33654,0.81569
299.15493,0.58436,0.95294
62.40000,0.11416,0.85882
275.10638,0.60645,0.60784
231.42857,0.96552,0.79608
159.18367,0.21491,0.89412
203.81910,0.92558,0.84314
166.43836,0.69524,0.82353
86.25000,0.80365,0.85882
184.97041,0.66798,0.99216
351.75000,0.38278,0.81961
114.54545,0.08527,0.50588
242.60870,0.96639,0.46667
125.00000,0.88889,0.31765
151.26761,0.28980,0.96078
138.36735,0.40329,0.95294
265.13514,0.88095,0.98824
305.73248,0.61811,0.99608
323.28947,0.70046,0.85098
286.56000,0.68306,0.71765
80.24540,0.77251,0.82745
122.66667,0.74074,0.95294
283.36957,0.78970,0.91373
140.27027,0.69484,0.83529
73.57895,0.91787,0.81176
335.38462,0.33913,0.45098
184.11765,0.64557,0.61961
342.00000,0.68627,0.40000
31.94444,0.88163,0.96078
154.00000,0.68493,0.85882
180.00000,0.34459,0.58039
180.00000,0.04734,0.66275
350.20408,0.40000,0.96078
184.28571,0.97030,0.39608
248.21918,0.32883,0.87059
175.38462,0.86667,0.11765
67.29282,0.85377,0.83137
161.79310,0.77128,0.73725
293.41463,0.84103,0.76471
83.44371,0.59216,1.00000
288.69565,0.54545,0.99216
66.40777,0.51759,0.78039
327.69231,0.88755,0.97647
270.68966,0.74359,0.91765
121.88482,0.77642,0.96471
186.94215,0.77070,0.61569
151.95980,0.88839,0.87843
92.60870,0.40351,0.89412
87.20000,0.71429,0.41176
285.07463,0.85532,0.92157
48.72483,0.78010,0.74902
49.23077,0.51656,0.59216
134.73214,0.89960,0.97647
25.53191,0.87037,0.63529
287.23404,0.41048,0.89804
70.95652,0.57789,0.78039
169.60000,0.70093,0.83922
348.00000,0.06579,0.59608
224.18919,0.70142,0.82745
208.62069,1.00000,0.68235
174.25532,0.42152,0.87451
193.67089,0.42021,0.73725
55.71429,0.97030,0.79216
76.42857,0.47727,0.69020
173.53448,0.97890,0.92941
51.37255,0.79275,0.75686
353.09091,0.92179,0.70196
202.39437,0.72081,0.77255
176.71233,0.34597,0.82745
304.91803,0.35882,0.66667
87.64706,0.43220,0.92549
315.27778,0.98630,0.85882
354.37500,0.26337,0.95294
226.51685,0.83568,0.83529
113.07692,0.56115,0.54510
319.06977,0.72881,0.69412
142.50000,0.09040,0.69412
141.53846,0.16049,0.95294
32.30769,0.32020,0.79608
103.33333,0.47788,0.44314
158.67769,0.58738,0.80784
244.28571,0.51042,0.75294
288.27586,0.74678,0.91373
210.00000,0.04878,0.80392
181.66667,0.65854,0.64314
129.14798,0.90650,0.96471
34.54545,0.65476,0.98824
292.81437,0.66270,0.98824
235.54585,0.94239,0.95294
335.21739,0.66667,0.81176
78.85714,0.25547,0.53725
342.61364,0.78222,0.88235
257.14286,0.39056,0.91373
169.56522,0.70306,0.89804
143.47826,0.16547,0.54510
13.97260,0.31064,0.92157
199.37008,0.52697,0.94510
172.04420,0.89604,0.79216
272.82051,0.68023,0.67451
137.26027,0.65766,0.43529
220.13514,0.74372,0.78039
130.71429,0.22490,0.97647
82.10526,0.60127,0.61961
15.27273,0.37162,0.58039
345.71429,0.95455,0.17255
354.69388,0.68056,0.84706
98.87324,0.64840,0.85882
75.27950,0.78537,0.80392
185.85366,0.53947,0.89412
302.90323,0.68132,0.35686
52.85714,0.53846,0.61176
243.15789,0.76768,0.77647
176.91176,0.70103,0.76078
14.78673,0.95045,0.87059
141.25000,0.69565,0.54118
18.46154,0.34211,0.14902
347.36842,0.18095,0.41176
171.16279,0.65816,0.76863
8.86364,0.37768,0.91373
105.49020,0.76119,0.78824
356.35359,0.82273,0.86275
29.59459,0.89157,0.65098
206.25000,0.68571,0.82353
7.70642,0.48018,0.89020
212.94798,0.88265,0.76863
129.12000,0.91912,0.53333
262.66667,0.21028,0.83922
131.16279,0.28477,0.59216
308.78049,0.51250,0.62745
241.96721,0.45865,0.52157
187.58242,0.88780,0.80392
278.86792,0.96951,0.64314
161.40351,0.69512,0.96471
148.50000,0.88889,0.17647
174.92958,0.39227,0.70980
112.50000,0.99083,0.85490
356.84211,0.97436,0.15294
263.57143,0.73362,0.89804
49.41176,0.47600,0.98039
10.23529,0.80952,0.82353
26.72269,0.66111,0.70588
76.00000,0.94595,0.87059
251.16279,0.83902,0.80392
60.93023,0.54661,0.92549
117.31844,0.73967,0.94902
350.37975,0.93676,0.99216
24.78261,0.58228,0.61961
193.84615,0.56522,0.27059
136.70103,0.65541,0.58039
219.18367,0.61250,0.94118
45.36585,0.19431,0.82745
41.01266,0.94800,0.98039
155.00000,0.23529,0.80000
290.00000,0.35821,0.26275
344.81013,0.84946,0.36471
30.89552,0.62037,0.84706
306.59686,0.75494,0.99216
288.40909,0.90722,0.76078
341.75439,0.73077,0.91765
190.87500,0.92486,0.67843
120.84507,0.36410,0.76471
59.31818,0.94118,0.73333
334.73684,0.63333,0.11765
45.79882,0.74449,0.89020
349.33333,0.89641,0.98431
232.09581,0.85204,0.76863
3.80952,0.74118,1.00000
103.05882,0.44737,0.74510
69.71831,0.61739,0.90196
118.38926,0.67421,0.86667
260.90323,0.62249,0.97647
5.62500,0.84211,0.89412
74.05063,0.71171,0.87059
84.45860,0.75481,0.81569
136.96970,0.98020,0.79216
285.26316,0.28788,0.77647
324.54545,0.35870,0.72157
54.78261,0.44019,0.81961
82.95652,0.95041,0.47451
133.05882,0.68273,0.97647
144.48430,0.93697,0.93333
188.86957,0.98712,0.91373
67.38462,0.29018,0.87843
203.85542,0.41500,0.78431
147.90698,0.86869,0.77647
47.64706,0.26984,0.49412
327.05882,0.81275,0.98431
44.00000,0.93750,0.56471
184.61538,0.06220,0.81961
356.00000,0.44118,0.53333
256.00000,0.47368,0.74510
263.39623,0.68831,0.90588
204.54545,0.70000,0.86275
71.62996,0.99127,0.89804
92.44898,0.80658,0.95294
70.40000,0.61983,0.47451
217.26316,0.53073,0.70196
332.06897,0.54976,0.82745
79.57447,0.70500,0.78431
29.57143,0.67308,0.81569
157.19457,0.98222,0.88235
88.02198,0.75519,0.94510
13.89474,0.39916,0.93333
86.79612,0.87288,0.46275
217.00935,0.92241,0.45490
27.20000,0.97403,0.30196
266.80851,0.83186,0.44314
151.83673,0.75969,0.50588
335.17241,0.11934,0.95294
175.41985,0.77059,0.66667
346.10526,0.46798,0.79608
214.32432,0.89516,0.97255
342.18750,0.69565,0.72157
90.00000,0.64000,0.49020
52.90323,0.85321,0.85490
110.23810,1.00000,0.98824
66.66667,0.99497,0.78039
312.31788,0.98693,0.60000
39.78947,0.78189,0.95294
328.51485,0.92661,0.42745
78.60963,0.97396,0.75294
148.59375,0.50593,0.99216
67.78846,0.87029,0.93725
299.24051,0.83158,0.74510
351.79856,0.89677,0.60784
78.48341,0.90558,0.91373
129.57983,0.91538,0.50980
349.18033,0.99187,0.48235
232.50000,0.60079,0.99216
135.41899,0.77155,0.90980
316.27119,0.92549,1.00000
296.00000,0.35433,0.49804
276.15385,0.98734,0.61961
331.12500,0.64777,0.96863
258.91304,0.39485,0.91373
175.96154,0.45614,0.89412
208.23529,0.76923,0.86667
120.00000,0.18367,0.76863
226.27119,0.54630,0.84706
154.13793,0.36943,0.61569
232.63158,0.44186,0.50588
177.41007,0.82249,0.66275
274.71910,0.80909,0.86275
288.29268,0.47674,0.67451
109.02439,0.67213,0.95686
53.07692,0.72222,0.98824
115.30435,0.77181,0.58431
23.81443,0.91509,0.83137
68.88889,0.34395,0.61569
183.93443,0.93846,0.50980
38.86792,0.72273,0.86275
78.24561,0.87692,0.76471
151.23288,0.35784,0.80000
339.72973,0.79570,0.72941
91.26761,0.68932,0.40392
111.23077,0.58559,0.87059
171.11111,0.30337,0.69804
193.80952,0.69613,0.70980
143.24324,0.99552,0.87451
31.60000,0.83333,0.70588
163.21678,0.95973,0.58431
51.53846,0.37864,0.80784
301.16129,0.74163,0.81961
221.67939,0.78443,0.65490
165.45455,0.78571,0.32941
127.88571,0.72614,0.94510
291.42857,0.18229,0.75294
209.69072,0.92823,0.81961
217.83784,0.97368,0.89412
108.90411,0.84393,0.67843
351.58879,0.96396,0.43529
307.92453,0.50000,0.83137
217.65306,0.86344,0.89020
52.50000,0.82192,0.57255
345.61644,0.75648,0.75686
34.42105,0.87156,0.85490
98.40000,0.89928,0.54510
291.79856,1.00000,0.54510
252.55814,0.42157,0.80000
148.63636,0.32117,0.53725
288.75000,0.54701,0.45882
210.89109,0.45089,0.87843
0.00000,0.40602,0.52157
53.92070,0.91532,0.97255
165.12821,0.81250,0.56471
36.58537,0.50000,0.32157
63.59447,0.93133,0.91373
201.20690,0.96667,0.47059
45.00000,0.79503,0.63137
206.21849,0.99582,0.93725
43.53982,0.72436,0.61176
247.50000,0.79208,0.39608
153.88601,0.82128,0.92157
309.04110,0.48344,0.59216
359.43925,0.44958,0.93333
230.58824,0.24519,0.81569
202.30088,0.97414,0.90980
339.38650,0.68201,0.93725
63.36449,0.56316,0.74510
139.75610,0.44324,0.72549
327.77778,0.89503,0.70980
103.33333,0.59434,0.83137
143.57143,0.88608,0.61961
218.65031,0.84456,0.75686
237.89474,0.28788,0.77647
103.63636,0.61638,0.90980
97.34940,0.97647,1.00000
320.16000,0.94697,0.51765
100.00000,0.88525,0.95686
81.13208,0.95210,0.65490
241.98347,0.84615,0.56078
333.91304,0.51685,0.34902
164.84848,0.48529,0.80000
146.88525,0.86321,0.83137
285.14286,0.54688,0.75294
41.93548,0.99465,0.73333
246.78571,0.76018,0.86667
51.57895,0.60963,0.73333
295.38462,0.55085,0.92549
333.58974,0.96296,0.95294
324.25532,0.82456,0.22353
346.87500,0.52675,0.95294
283.78378,0.95690,0.90980
66.36872,0.79204,0.88627
71.20000,0.90000,0.98039
356.84211,0.15020,0.99216
342.00000,0.70485,0.89020
246.76056,0.53788,0.51765
172.54658,0.70000,0.90196
282.85714,0.58947,0.37255
290.81633,0.65333,0.58824
49.20000,0.28902,0.67843
12.66332,0.82917,0.94118
322.35849,0.96364,0.86275
76.52174,0.97872,0.55294
108.30189,0.75355,0.82745
277.63314,0.69262,0.95686
105.07772,0.91469,0.82745
199.02439,0.31298,0.51373
247.56303,0.47222,0.98824
350.57143,0.38674,0.70980
286.66667,0.40678,0.69412
215.91837,0.58566,0.98431
136.97561,0.85417,0.94118
236.66667,0.45378,0.46667
20.83832,0.69008,0.94902
265.71429,0.14286,0.38431
338.40000,0.51020,0.96078
325.60976,0.82828,0.77647
24.70588,0.56667,0.94118
212.27273,0.55000,0.94118
228.88889,0.71053,0.74510
15.65217,0.09237,0.97647
40.40816,0.54144,0.70980
265.36585,0.60591,0.79608
351.09375,0.94815,0.52941
232.07547,0.60227,0.69020
343.84615,0.49057,0.83137
174.20455,0.69565,0.99216
5.90164,0.30348,0.78824
318.46154,0.77717,0.72157
277.07317,0.90441,0.53333
207.59124,0.63426,0.84706
326.82353,0.34137,0.97647
159.34426,0.49593,0.96471
52.17391,0.46939,0.19216
296.73913,0.80702,0.89412
86.25000,0.78571,0.87843
156.81818,0.72131,0.71765
41.63265,0.89091,0.21569
144.39024,0.92481,0.52157
247.94521,0.95217,0.90196
248.69565,0.51493,0.52549
334.28571,0.38693,0.78039
100.97561,0.92135,0.34902
140.00000,0.29630,0.95294
92.16495,0.56395,0.67451
201.71429,0.92105,0.89412
37.32283,0.66842,0.74510
229.02857,0.71429,0.96078
140.80000,0.70093,0.83922
42.46575,0.98649,0.87059
347.58621,0.16111,0.70588
59.14286,0.72165,0.38039
56.33803,0.86939,0.96078
188.18182,0.39759,0.65098
22.27545,0.69583,0.94118
49.77273,0.77193,0.89412
230.46025,0.97154,0.96471
0.00000,0.73636,0.86275
171.30435,0.92825,0.87451
230.52632,0.61290,0.24314
252.45902,0.83182,0.86275
340.76336,0.58222,0.88235
48.40909,0.96703,0.35686
45.30612,0.55682,0.69020
347.53846,0.75581,0.67451
79.38462,0.99237,0.51373
178.24561,0.82609,0.81176
351.78947,0.69853,0.53333
342.35294,0.77273,0.25882
223.12500,0.44651,0.84314
249.60000,0.20492,0.95686
136.36364,0.98621,0.56863
102.55319,0.65581,0.84314
132.80335,0.93725,1.00000
354.54545,0.28947,0.44706
177.80488,0.94798,0.67843
238.68996,0.95021,0.94510
173.60000,0.45455,0.64706
313.72549,0.60000,1.00000
298.33333,0.16981,0.83137
176.30769,0.30660,0.83137
210.49180,0.63542,0.75294
104.57143,1.00000,0.82353
285.49020,0.60956,0.98431
15.44910,0.81463,0.80392
132.00000,0.87444,0.87451
117.56098,0.49004,0.98431
159.69231,0.54393,0.93725
309.67742,0.71759,0.84706
346.97143,0.69170,0.99216
111.21951,0.75460,0.63922
138.80000,0.81522,0.72157
138.15789,0.32900,0.90588
41.29032,0.94898,0.38431
266.94611,0.87895,0.74510
58.97436,0.52941,0.86667
334.40000,0.30992,0.94902
258.46154,0.18841,0.54118
186.39344,0.91729,0.52157
82.31405,0.63021,0.75294
125.20000,0.70093,0.83922
52.39024,0.95349,0.84314
6.22222,0.87097,0.60784
46.44068,0.83491,0.83137
178.88199,0.76303,0.82745
226.09756,0.95349,0.33725
316.03960,0.99020,0.80000
145.86207,0.25328,0.89804
316.09756,0.21809,0.73725
98.91892,0.16518,0.87843
81.92893,0.78175,0.98824
315.00000,0.27869,0.95686
314.69388,0.91163,0.84314
41.81818,0.85161,0.60784
104.80000,0.71090,0.82745
135.65217,0.10550,0.85490
10.44944,0.80909,0.86275
249.50000,0.86957,0.54118
207.76596,0.87850,0.83922
0.00000,0.25161,0.60784
245.58140,0.19635,0.85882
254.01198,0.65748,0.99608
201.92308,0.90435,0.90196
181.97802,0.45500,0.78431
203.33333,0.92308,0.91765
152.83019,0.92174,0.90196
164.25000,0.63241,0.99216
222.00000,0.57143,0.27451
58.95954,0.95055,0.71373
220.14085,0.62281,0.89412
242.21053,0.98446,0.75686
285.00000,0.99548,0.86667
324.78873,0.84861,0.98431
168.18182,0.70213,0.36863
261.66667,0.81818,0.69020
330.00000,0.09524,0.65882
227.64706,0.94444,0.42353
189.04762,0.61765,0.80000
171.05590,0.78922,0.80000
4.16667,0.37895,0.74510
168.26087,0.49730,0.72549
179.31429,0.88832,0.77255
283.54839,0.32292,0.75294
74.19355,0.72941,1.00000
117.85714,0.60870,0.36078
169.14894,0.64828,0.56863
316.55172,0.12775,0.89020
266.42202,0.86853,0.98431
244.28571,0.44444,0.49412
201.14537,0.98268,0.90588
160.69565,0.48319,0.93333
242.88462,0.90830,0.89804
90.00000,0.34921,0.49412
50.00000,0.85207,0.66275
352.61538,0.77689,0.98431
121.29032,0.86916,0.41961
254.69388,0.78400,0.49020
141.39860,0.60084,0.93333
16.88623,0.71983,0.90980
246.66667,0.28125,0.37647
118.42105,0.90119,0.99216
267.73585,0.50237,0.82745
166.95652,0.11275,0.80000
309.65854,0.91518,0.87843
291.52174,0.96335,0.74902
185.31646,0.37441,0.82745
5.22822,0.98770,0.95686
304.31655,0.57676,0.94510
188.57143,0.57143,0.96078
204.94382,0.53939,0.64706
47.79661,0.76293,0.90980
314.70968,0.66810,0.90980
56.64804,0.73663,0.95294
231.38462,0.80247,0.95294
105.55556,0.44813,0.94510
352.25806,0.57764,0.63137
269.04459,0.96914,0.63529
352.77108,0.35931,0.90588
137.14286,0.30837,0.89020
295.02762,0.79736,0.89020
347.21311,0.95312,0.25098
195.84906,0.71622,0.58039
247.10526,0.60800,0.98039
295.67568,0.51152,0.85098
293.33333,0.89503,0.70980
208.23529,0.28333,0.47059
222.85714,0.50424,0.92549
197.64706,0.34171,0.78039
276.75000,0.62992,0.49804
123.52941,0.71163,0.84314
93.04348,0.84836,0.95686
95.35714,0.55721,0.78824
336.63934,0.97992,0.97647
156.53631,0.77489,0.90588
156.96429,0.47660,0.92157
25.64885,0.85621,0.60000
325.53191,0.39662,0.92941
155.66434,0.58848,0.95294
277.50000,0.87805,0.96471
220.00000,0.66467,0.65490
24.37500,0.19632,0.63922
81.60000,0.94086,0.72941
298.60465,0.87755,0.38431
311.53846,0.28889,0.70588
207.34177,0.77451,0.40000
85.71429,0.51012,0.96863
292.85714,0.54902,0.60000
146.73913,0.80000,0.90196
83.60656,0.57009,0.83922
56.97842,0.94558,0.57647
203.43195,0.76471,0.86667
202.50000,0.31373,0.20000
86.25000,0.32653,0.38431
76.98113,0.43621,0.95294
301.03448,0.88325,0.77255
9.37500,0.46377,0.54118
239.31034,0.68235,1.00000
197.14286,0.71963,0.41961
112.61538,0.64677,0.78824
205.16129,0.52766,0.92157
81.25714,0.75107,0.91373
146.82353,0.46448,0.71765
39.40299,0.55833,0.47059
100.80000,0.94697,0.51765
132.00000,0.43956,0.71373
210.00000,0.07619,0.82353
39.27273,0.52885,0.81569
308.85246,0.80617,0.89020
19.11504,0.97835,0.90588
319.20000,0.72254,0.67843
20.00000,0.41475,0.85098
307.05882,0.13386,0.49804
276.76301,0.86935,0.78039
228.37838,0.88446,0.98431
82.14286,0.36681,0.89804
213.33333,0.59155,0.83529
82.33766,0.91667,0.98824
351.75000,0.57143,0.54902
141.81818,0.30677,0.98431
87.09677,0.50270,0.72549
226.09756,0.42932,0.74902
122.66010,0.92694,0.85882
15.00000,0.54148,0.89804
245.13369,0.93035,0.78824
343.01205,0.87368,0.74510
272.28700,0.94492,0.92549
120.72727,0.66802,0.96863
201.63934,0.23922,1.00000
192.94118,0.62577,0.63922
276.56250,0.60377,0.41569
255.91837,0.60000,0.96078
211.73913,0.66029,0.81961
24.79042,0.91758,0.71373
281.18182,0.89069,0.96863
310.25316,0.72146,0.85882
17.22222,0.49770,0.85098
111.81818,0.89535,0.67451
135.22388,0.26587,0.98824
281.69492,0.50427,0.45882
76.68293,0.85062,0.94510
163.25581,0.22280,0.75686
234.19355,0.75000,0.97255
331.23288,0.41477,0.69020
290.66038,0.88333,0.94118
252.95455,0.47568,0.72549
326.00000,0.46875,0.50196
293.33333,0.83133,0.97647
184.70588,0.82927,0.96471
277.73585,0.99375,0.62745
61.94595,0.76446,0.94902
313.58491,0.85946,0.72549
99.40828,0.80476,0.82353
301.24352,0.86937,0.87059
159.56757,0.84862,0.85490
293.78049,0.80000,0.80392
137.14286,0.36992,0.96471
338.53211,0.89344,0.95686
155.65714,0.70000,0.98039
26.01770,0.45565,0.97255
239.25000,0.73733,0.85098
142.31884,0.88085,0.92157
126.53465,0.51531,0.76863
189.55414,0.93452,0.65882
63.60515,0.98312,0.92941
22.50000,0.71429,0.65882
287.65714,0.86634,0.79216
258.96552,0.84058,0.81176
46.42857,0.36522,0.90196
127.79221,0.32906,0.91765
226.69683,0.88400,0.98039
222.85714,0.97222,0.98824
75.23810,0.61165,0.40392
339.09091,0.89189,0.58039
163.25581,0.67539,0.74902
210.66667,0.53571,0.98824
163.77049,0.63542,0.75294
301.18812,0.88987,0.89020
161.37931,0.17059,0.66667
237.17647,0.44974,0.74118
263.30579,0.47826,0.99216
79.80296,0.87124,0.91373
173.33333,0.18750,0.75294
351.37725,0.71983,0.90980
185.80645,0.53448,0.45490
33.40206,0.81172,0.93725
41.20879,0.92386,0.77255
244.61538,0.31707,0.48235
195.33835,0.85256,0.61176
121.46341,0.97233,0.99216
194.81481,0.98780,0.32157
93.48837,0.70109,0.72157
347.87234,0.49474,0.74510
188.35443,0.95758,0.64706
191.26761,0.95089,0.87843
293.12102,0.66809,0.92157
345.00000,0.88889,0.91765
75.34884,0.53306,0.94902
36.73469,0.85965,0.89412
287.88462,0.66242,0.61569
222.81081,0.85648,0.84706
227.06897,0.72500,0.62745
328.48485,0.84979,0.91373
37.20000,0.71942,0.54510
240.74074,0.85714,0.74118
106.45161,0.85714,0.85098
202.40964,0.67480,0.48235
319.59799,0.99005,0.78824
342.30769,0.71889,0.85098
260.00000,0.41538,0.50980
274.73684,0.53271,0.83922
316.80000,0.16667,0.58824
265.00000,0.90566,0.41569
117.40541,0.82960,0.87451
290.86957,0.72632,0.74510
35.05263,0.92683,0.80392
111.90698,0.98174,0.85882
83.37662,0.84153,0.71765
41.53846,0.15758,0.64706
308.27586,0.67442,0.50588
241.12150,0.52451,0.80000
95.00000,0.50000,0.28235
277.09677,0.93467,0.78039
236.77419,0.37805,0.96471
242.63158,0.93827,0.95294
176.52893,0.56279,0.84314
206.07143,0.82353,0.80000
241.30435,0.48168,0.74902
40.99379,0.64659,0.97647
133.63636,0.34197,0.75686
75.21127,0.30085,0.92549
284.44444,0.51675,0.81961
290.55556,0.72000,0.58824
211.11111,0.53465,0.39608
308.57143,0.95789,0.74510
175.71429,0.30000,0.54902
83.24324,0.47845,0.90980
213.60000,0.31646,0.30980
20.65116,0.99078,0.85098
358.16594,0.95816,0.93725
164.11765,0.66929,0.99608
89.26829,0.85417,0.37647
268.42105,0.91200,0.98039
244.44444,0.50943,0.20784
279.51220,0.17155,0.93725
157.31092,0.54587,0.85490
79.45946,0.65487,0.88627
109.81132,0.94222,0.88235
312.53731,0.83750,0.62745
51.08911,0.50000,0.79216
150.90909,0.53226,0.97255
150.37975,0.48171,0.64314
281.22137,0.71196,0.72157
256.68639,0.85354,0.77647
343.33333,0.49541,0.85490
180.35928,0.77315,0.84706
164.05594,0.77297,0.72549
42.90503,0.78855,0.89020
222.09424,0.90952,0.82353
199.31034,0.62143,0.54902
266.66667,0.31980,0.77255
283.86555,0.56132,0.83137
182.17742,0.98805,0.98431
42.00000,0.87719,0.22353
345.28302,0.86885,0.95686
76.46018,0.60428,0.73333
264.00000,0.44444,0.17647
173.41463,0.48810,0.65882
12.76596,0.25683,0.71765
21.13990,0.75984,0.99608
120.00000,0.92105,0.14902
198.75000,0.80808,0.38824
119.43925,0.98165,0.85490
43.44828,0.34252,0.99608
292.94118,0.85859,0.77647
346.32353,0.64151,0.83137
216.64122,0.74857,0.68627
154.05405,0.23718,0.61176
61.38728,0.85644,0.79216
208.15385,0.56034,0.90980
240.00000,0.07065,0.72157
281.53846,0.50980,0.40000
