hue,saturation,lightness
248.46154,0.56522,0.72941
62.50000,0.90756,0.53333
145.97015,0.27572,0.52353
72.69231,0.40945,0.49804
33.71429,0.45064,0.54314
345.68807,0.45992,0.53529
332.09877,0.99184,0.48039
279.42857,0.20000,0.65686
48.92308,0.98985,0.38627
27.91667,0.93506,0.69804
179.40594,0.44889,0.44118
68.94410,0.86096,0.63333
318.33333,0.89109,0.60392
349.41176,0.88696,0.54902
137.96954,0.89140,0.56667
309.14286,0.83333,0.50588
171.17647,0.97143,0.41176
104.44444,0.33061,0.51961
314.57143,0.81395,0.66275
246.66667,0.34951,0.40392
82.17391,0.37705,0.52157
344.10596,0.79058,0.62549
277.95918,0.20851,0.53922
279.90698,1.00000,0.57843
197.57143,0.67308,0.40784
75.58824,0.87179,0.54118
346.84211,0.90476,0.24706
142.13592,0.60234,0.33529
36.11650,0.71034,0.28431
82.94118,0.28814,0.76863
216.83168,0.44889,0.55882
343.50000,0.75472,0.58431
349.77273,0.47826,0.63922
108.26087,0.21101,0.57255
251.09589,0.61345,0.53333
111.66667,0.80357,0.43922
149.36170,0.78333,0.47059
48.75000,0.92308,0.10196
353.07692,0.76471,0.46667
21.10345,0.66820,0.42549
264.87179,0.92126,0.49804
95.41463,0.97156,0.58627
303.46821,0.88718,0.38235
237.93103,0.76316,0.29804
71.66667,0.40000,0.82353
141.86916,0.48858,0.42941
214.17722,0.37799,0.59020
67.12871,0.79528,0.24902
267.50000,0.59016,0.52157
2.25352,1.00000,0.58235
212.37624,0.80159,0.50588
68.57143,0.45729,0.60980
116.93878,0.52688,0.63529
112.68293,0.73653,0.67255
10.00000,0.80282,0.72157
174.60674,0.88119,0.19804
136.50000,0.43478,0.36078
201.33333,0.27607,0.31961
171.23596,0.91753,0.19020
165.98540,0.66829,0.59804
6.36364,0.88393,0.43922
46.11940,0.58772,0.55294
146.25000,0.26667,0.76471
338.07692,0.55319,0.81569
192.37500,0.96386,0.32549
227.88732,0.89121,0.46863
38.66109,0.98354,0.47647
79.60976,0.81028,0.50392
48.57143,0.98298,0.46078
3.33333,0.11842,0.70196
103.23529,0.77273,0.34510
211.36364,0.22917,0.62353
86.08696,0.48252,0.28039
43.92857,0.23529,0.53333
152.51613,0.73460,0.58627
326.96203,0.64754,0.47843
166.51685,0.78070,0.44706
341.45455,0.96491,0.33529
168.83721,0.40566,0.41569
308.69565,0.45695,0.70392
175.18248,0.64929,0.41373
58.36066,0.86730,0.58627
66.80412,0.98980,0.38431
65.71429,0.97674,0.66275
318.03279,0.95812,0.62549
60.61856,0.52432,0.36275
291.13043,0.72327,0.31176
183.13725,0.89474,0.66471
339.62264,0.29282,0.64510
73.92857,0.90323,0.51373
188.68421,0.77551,0.80784
112.41379,0.93548,0.18235
51.96172,0.92070,0.55490
88.68132,0.72222,0.50588
93.69863,0.85882,0.50000
214.90909,0.90164,0.47843
81.34615,0.50000,0.40784
201.35593,0.41259,0.28039
147.09677,0.58491,0.10392
312.43902,0.92135,0.65098
111.54930,0.31278,0.55490
344.05594,0.80791,0.65294
99.14439,0.98942,0.37059
12.00000,0.70000,0.60784
138.57143,0.46154,0.35686
117.70992,0.84516,0.30392
330.00000,0.80597,0.26275
233.43066,0.58798,0.54314
207.93651,1.00000,0.62941
19.38462,0.61321,0.58431
196.70886,0.69298,0.44706
8.37209,0.35246,0.47843
203.83562,0.33032,0.43333
50.04049,0.99197,0.48824
80.00000,0.25424,0.88431
261.00000,1.00000,0.92157
151.21951,0.88489,0.72745
267.56757,0.90244,0.16078
322.12121,0.91667,0.42353
34.04255,0.72308,0.38235
100.40816,0.96078,0.80000
224.40000,0.32468,0.69804
166.72131,0.50833,0.47059
187.20000,0.10730,0.45686
10.38462,0.44828,0.22745
70.08621,0.95082,0.47843
28.80000,0.10040,0.48824
57.09677,0.76860,0.47451
311.01266,0.94048,0.67059
171.76471,0.32484,0.30784
347.75510,0.28994,0.33137
304.75771,0.91903,0.48431
220.85890,0.65462,0.48824
252.85714,0.65421,0.58039
174.00000,0.20833,0.37647
188.18182,0.60440,0.64314
143.91892,1.00000,0.29020
91.01449,0.92825,0.43725
194.00000,0.17045,0.65490
252.00000,0.27363,0.39412
328.02395,0.98817,0.66863
18.79518,0.39713,0.40980
257.41935,0.15423,0.39412
150.00000,0.61386,0.39608
104.00000,0.23077,0.61765
250.15873,0.83260,0.55490
196.47059,0.23288,0.42941
241.05263,0.48305,0.53725
120.00000,0.84615,0.89804
296.40000,0.45455,0.78431
275.80645,0.81579,0.14902
136.97368,0.85393,0.65098
88.55422,0.92222,0.35294
124.16667,0.69231,0.40784
307.81065,0.71308,0.46471
188.57143,0.06667,0.79412
343.45946,0.91133,0.39804
329.25000,0.68376,0.54118
315.80645,0.73810,0.49412
303.00000,0.70175,0.77647
239.04762,0.52066,0.47451
134.05714,0.78475,0.43725
36.27119,0.69960,0.50392
144.92308,0.89862,0.57451
138.80597,0.49630,0.26471
302.34375,0.58716,0.57255
232.13115,0.57009,0.58039
219.45946,0.46835,0.46471
176.84211,0.08520,0.43725
60.25532,0.97510,0.52745
166.09272,0.68326,0.43333
223.40426,0.51648,0.17843
168.00000,0.49738,0.62549
355.23179,0.91515,0.67647
75.52941,0.91398,0.36471
77.85714,0.71186,0.53725
347.39130,0.82143,0.67059
44.16667,0.29268,0.51765
213.02326,0.72881,0.65294
313.98773,0.75115,0.57451
205.36913,0.87135,0.66471
306.75000,0.74766,0.41961
261.81818,0.09322,0.53725
104.61538,0.93600,0.24510
47.82609,0.40828,0.33137
300.32967,0.87500,0.59216
230.90909,0.28205,0.22941
50.27027,0.44939,0.51569
199.18367,0.60996,0.52745
64.68750,0.64000,0.80392
112.77778,1.00000,0.21176
39.84375,0.64000,0.60784
20.89552,0.95261,0.41373
55.71429,0.29915,0.54118
262.81690,0.92208,0.84902
27.00000,0.40000,0.80392
12.91139,0.77451,0.60000
51.03448,0.49153,0.65294
148.64322,0.89238,0.56275
11.77914,0.93143,0.34314
243.42857,0.42683,0.67843
299.15493,0.85542,0.67451
62.40000,0.25773,0.80980
275.10638,0.43519,0.42353
231.42857,0.93333,0.41176
159.18367,0.47573,0.79804
203.81910,0.86147,0.45294
166.43836,0.61864,0.53725
86.25000,0.70968,0.51373
184.97041,0.97688,0.66078
351.75000,0.46512,0.66275
114.54545,0.04453,0.48431
242.60870,0.93496,0.24118
125.00000,0.80000,0.17647
151.26761,0.78022,0.82157
138.36735,0.80328,0.76078
265.13514,0.97368,0.55294
305.73248,0.98742,0.68824
323.28947,0.66667,0.55294
286.56000,0.51867,0.47255
80.24540,0.64940,0.50784
122.66667,0.88235,0.60000
283.36957,0.80702,0.55294
140.27027,0.63793,0.54510
73.57895,0.84821,0.43922
335.38462,0.20419,0.37451
184.11765,0.47664,0.41961
342.00000,0.52239,0.26275
31.94444,0.91525,0.53725
154.00000,0.67568,0.56471
180.00000,0.20816,0.48039
180.00000,0.04444,0.64706
350.20408,0.83051,0.76863
184.28571,0.94231,0.20392
248.21918,0.52518,0.72745
175.38462,0.76471,0.06667
67.29282,0.74486,0.47647
161.79310,0.62771,0.45294
293.41463,0.72566,0.44314
83.44371,1.00000,0.70392
288.69565,0.97183,0.72157
66.40777,0.47907,0.57843
327.69231,0.94850,0.54314
270.68966,0.80556,0.57647
121.88482,0.91388,0.59020
186.94215,0.62694,0.37843
151.95980,0.79920,0.48824
92.60870,0.63014,0.71373
87.20000,0.55556,0.26471
285.07463,0.83402,0.52745
48.72483,0.63948,0.45686
49.23077,0.34821,0.43922
134.73214,0.94915,0.53725
25.53191,0.77049,0.35882
287.23404,0.64384,0.71373
70.95652,0.50661,0.55490
169.60000,0.64655,0.54510
348.00000,0.04630,0.57647
224.18919,0.62712,0.53725
208.62069,1.00000,0.34118
174.25532,0.59494,0.69020
193.67089,0.37089,0.58235
55.71429,0.94231,0.40784
76.42857,0.34711,0.52549
173.53448,0.95868,0.47451
51.37255,0.65665,0.45686
353.09091,0.85492,0.37843
202.39437,0.56349,0.49412
176.71233,0.45342,0.68431
304.91803,0.26407,0.54706
87.64706,0.72857,0.72549
315.27778,0.97297,0.43529
354.37500,0.72727,0.82745
226.51685,0.71774,0.48627
113.07692,0.39000,0.39216
319.06977,0.57333,0.44118
142.50000,0.09302,0.66275
141.53846,0.61905,0.87647
32.30769,0.38462,0.66863
103.33333,0.31395,0.33725
158.67769,0.55251,0.57059
244.28571,0.43750,0.56078
288.27586,0.79817,0.57255
210.00000,0.09091,0.78431
181.66667,0.49091,0.43137
129.14798,0.92531,0.52745
34.54545,0.96491,0.66471
292.81437,0.96532,0.66078
235.54585,0.90514,0.50392
335.21739,0.58974,0.54118
78.85714,0.14644,0.46863
342.61364,0.74576,0.53725
257.14286,0.67407,0.73529
169.56522,0.75587,0.58235
143.47826,0.09020,0.50000
13.97260,0.64602,0.77843
199.37008,0.81935,0.69608
172.04420,0.81166,0.43725
272.82051,0.51542,0.44510
137.26027,0.48993,0.29216
220.13514,0.59200,0.49020
130.71429,0.82353,0.86667
82.10526,0.42986,0.43333
15.27273,0.22822,0.47255
345.71429,0.91304,0.09020
354.69388,0.65333,0.55882
98.87324,0.66355,0.58039
75.27950,0.64659,0.48824
185.85366,0.69492,0.65294
302.90323,0.51667,0.23529
52.85714,0.36842,0.44706
243.15789,0.62295,0.47843
176.91176,0.53968,0.49412
14.78673,0.90558,0.45686
141.25000,0.53333,0.35294
18.46154,0.20635,0.12353
347.36842,0.09948,0.37451
171.16279,0.52227,0.51569
8.86364,0.66667,0.74118
105.49020,0.61446,0.48824
356.35359,0.72112,0.50784
29.59459,0.80435,0.36078
206.25000,0.61538,0.54118
7.70642,0.66061,0.67647
212.94798,0.78995,0.42941
129.12000,0.85034,0.28824
262.66667,0.35433,0.75098
131.16279,0.17131,0.50784
308.78049,0.34454,0.46667
241.96721,0.29756,0.40196
187.58242,0.79825,0.44706
278.86792,0.94083,0.33137
161.40351,0.90476,0.62941
148.50000,0.80000,0.09804
174.92958,0.32420,0.57059
112.50000,0.98182,0.43137
356.84211,0.95000,0.07843
263.57143,0.76364,0.56863
49.41176,0.92248,0.74706
10.23529,0.68000,0.49020
26.72269,0.49378,0.47255
76.00000,0.89744,0.45882
251.16279,0.72269,0.46667
60.93023,0.77246,0.67255
117.31844,0.87317,0.59804
350.37975,0.98340,0.52745
24.78261,0.41071,0.43922
193.84615,0.39394,0.19412
136.70103,0.48744,0.39020
219.18367,0.83051,0.65294
45.36585,0.31783,0.74706
41.01266,0.95951,0.51569
155.00000,0.32000,0.70588
290.00000,0.21818,0.21569
344.81013,0.73832,0.20980
30.89552,0.63208,0.58431
306.59686,0.97949,0.61765
288.40909,0.83019,0.41569
341.75439,0.80282,0.58235
190.87500,0.86022,0.36471
120.84507,0.37173,0.62549
59.31818,0.88889,0.38824
334.73684,0.46341,0.08039
45.79882,0.75111,0.55882
349.33333,0.96567,0.54314
232.09581,0.74222,0.44118
3.80952,1.00000,0.62941
103.05882,0.39535,0.57843
69.71831,0.73958,0.62353
118.38926,0.68664,0.57451
260.90323,0.92814,0.67255
5.62500,0.78049,0.51765
74.05063,0.70536,0.56078
84.45860,0.62550,0.50784
136.96970,0.96117,0.40392
285.26316,0.33333,0.66471
324.54545,0.31731,0.59216
54.78261,0.50000,0.63922
82.95652,0.90551,0.24902
133.05882,0.93407,0.64314
144.48430,0.88142,0.49608
188.86957,0.97458,0.46275
67.38462,0.51181,0.75098
203.85542,0.43005,0.62157
147.90698,0.76786,0.43922
47.64706,0.15596,0.42745
327.05882,0.96226,0.58431
44.00000,0.88235,0.30000
184.61538,0.12381,0.79412
356.00000,0.28302,0.41569
256.00000,0.40909,0.56863
263.39623,0.76812,0.59412
204.54545,0.68750,0.56078
71.62996,0.98268,0.45294
92.44898,0.89091,0.56863
70.40000,0.44910,0.32745
217.26316,0.38462,0.51569
332.06897,0.56863,0.60000
79.57447,0.56175,0.50784
29.57143,0.59829,0.54118
157.19457,0.96507,0.44902
88.02198,0.86667,0.58824
13.89474,0.73643,0.74706
86.79612,0.77444,0.26078
217.00935,0.85600,0.24510
27.20000,0.94937,0.15490
266.80851,0.71212,0.25882
151.83673,0.61250,0.31373
335.17241,0.54717,0.89608
175.41985,0.62679,0.40980
346.10526,0.47739,0.60980
214.32432,0.94068,0.53725
342.18750,0.53333,0.47059
90.00000,0.47059,0.33333
52.90323,0.74400,0.49020
110.23810,1.00000,0.49412
66.66667,0.99000,0.39216
312.31788,0.97419,0.30392
39.78947,0.88785,0.58039
328.51485,0.86325,0.22941
78.60963,0.94924,0.38627
148.59375,0.96970,0.74118
67.78846,0.86667,0.52941
299.24051,0.71171,0.43529
351.79856,0.81287,0.33529
78.48341,0.82745,0.50000
129.57983,0.84397,0.27647
349.18033,0.98387,0.24314
232.50000,0.97436,0.69412
135.41899,0.79556,0.55882
316.27119,1.00000,0.53725
296.00000,0.21531,0.40980
276.15385,0.97500,0.31373
331.12500,0.90909,0.65490
258.91304,0.67647,0.73333
175.96154,0.65823,0.69020
208.23529,0.71429,0.53333
120.00000,0.23377,0.69804
226.27119,0.60204,0.61569
154.13793,0.22835,0.50196
232.63158,0.28358,0.39412
177.41007,0.69849,0.39020
274.71910,0.71774,0.51373
288.29268,0.33065,0.51373
109.02439,0.88172,0.63529
53.07692,0.96809,0.63137
115.30435,0.62842,0.35882
23.81443,0.84348,0.45098
68.88889,0.21600,0.50980
183.93443,0.88406,0.27059
38.86792,0.69432,0.55098
78.24561,0.78082,0.42941
151.23288,0.41714,0.65686
339.72973,0.66071,0.43922
91.26761,0.52593,0.26471
111.23077,0.66327,0.61569
171.11111,0.25962,0.59216
193.80952,0.53390,0.46275
143.24324,0.99107,0.43922
31.60000,0.71429,0.41176
163.21678,0.92258,0.30392
51.53846,0.44318,0.65490
301.16129,0.62753,0.51569
221.67939,0.64532,0.39804
165.45455,0.64706,0.20000
127.88571,0.86207,0.60196
291.42857,0.21739,0.68431
209.69072,0.86607,0.43922
217.83784,0.94872,0.45882
108.90411,0.73000,0.39216
351.58879,0.93043,0.22549
307.92453,0.55208,0.62353
217.65306,0.77778,0.50588
52.50000,0.69767,0.33725
345.61644,0.60833,0.47059
34.42105,0.77236,0.48235
98.40000,0.81699,0.30000
291.79856,1.00000,0.27255
252.55814,0.45745,0.63137
148.63636,0.19130,0.45098
288.75000,0.37647,0.33333
210.89109,0.61963,0.68039
0.00000,0.25472,0.41569
53.92070,0.94191,0.52745
165.12821,0.68421,0.33529
36.58537,0.33333,0.24118
63.59447,0.87149,0.48824
201.20690,0.93548,0.24314
45.00000,0.65979,0.38039
206.21849,0.99167,0.47059
43.53982,0.56784,0.39020
247.50000,0.65574,0.23922
153.88601,0.82833,0.54314
309.04110,0.31878,0.44902
359.43925,0.75887,0.72353
230.58824,0.35172,0.71569
202.30088,0.94958,0.46667
339.38650,0.83590,0.61765
63.36449,0.45148,0.53529
139.75610,0.36937,0.56471
327.77778,0.81000,0.39216
103.33333,0.59434,0.58431
143.57143,0.79545,0.34510
218.65031,0.73094,0.43725
237.89474,0.33333,0.66471
103.63636,0.75661,0.62941
97.34940,1.00000,0.51176
320.16000,0.89928,0.27255
100.00000,0.90756,0.53333
81.13208,0.90857,0.34314
241.98347,0.73333,0.32353
333.91304,0.34848,0.25882
164.84848,0.49254,0.60588
146.88525,0.75934,0.47255
285.14286,0.45455,0.54706
41.93548,0.98936,0.36863
246.78571,0.71186,0.53725
51.57895,0.45600,0.50980
295.38462,0.77381,0.67059
333.58974,0.92857,0.49412
324.25532,0.70149,0.13137
346.87500,0.84211,0.70196
283.78378,0.91736,0.47451
66.36872,0.75527,0.53529
71.20000,0.95745,0.53922
356.84211,0.90476,0.91765
342.00000,0.74074,0.57647
246.76056,0.36788,0.37843
172.54658,0.76303,0.58627
282.85714,0.41791,0.26275
290.81633,0.48515,0.39608
49.20000,0.23364,0.58039
12.66332,0.86900,0.55098
322.35849,0.92982,0.44706
76.52174,0.95833,0.28235
108.30189,0.64372,0.51569
277.63314,0.88482,0.62549
105.07772,0.84279,0.44902
199.02439,0.18552,0.43333
247.56303,0.95200,0.75490
350.57143,0.32110,0.57255
286.66667,0.31579,0.55294
215.91837,0.94839,0.69608
136.97561,0.87234,0.53922
236.66667,0.29348,0.36078
20.83832,0.86528,0.62157
265.71429,0.07692,0.35686
338.40000,0.86207,0.71569
325.60976,0.70690,0.45490
24.70588,0.81928,0.67451
212.27273,0.81481,0.68235
228.88889,0.55102,0.48039
15.65217,0.65714,0.93137
40.40816,0.39837,0.51765
265.36585,0.54185,0.55490
351.09375,0.90141,0.27843
232.07547,0.43089,0.48235
343.84615,0.54737,0.62745
174.20455,0.97778,0.64706
5.90164,0.36095,0.66863
318.46154,0.63556,0.44118
277.07317,0.82550,0.29216
207.59124,0.63721,0.57843
326.82353,0.87629,0.80980
159.34426,0.87143,0.72549
52.17391,0.30667,0.14706
296.73913,0.77311,0.53333
86.25000,0.73950,0.53333
156.81818,0.56410,0.45882
41.63265,0.80328,0.11961
144.39024,0.86014,0.28039
247.94521,0.90871,0.47255
248.69565,0.34673,0.39020
334.28571,0.40741,0.62941
100.97561,0.85417,0.18824
140.00000,0.75000,0.81176
92.16495,0.39271,0.48431
201.71429,0.85366,0.48235
37.32283,0.50198,0.49608
229.02857,0.89744,0.61765
140.80000,0.64655,0.54510
42.46575,0.97333,0.44118
347.58621,0.16201,0.64902
59.14286,0.56452,0.24314
56.33803,0.91416,0.54314
188.18182,0.27049,0.52157
22.27545,0.84772,0.61373
49.77273,0.76522,0.54902
230.46025,0.94466,0.49608
0.00000,0.69828,0.54510
171.30435,0.86611,0.46863
230.52632,0.44186,0.16863
252.45902,0.72332,0.50392
340.76336,0.68586,0.62549
48.40909,0.93617,0.18431
45.30612,0.38583,0.49804
347.53846,0.60748,0.41961
79.38462,0.98485,0.25882
178.24561,0.70370,0.47647
351.78947,0.53672,0.34706
342.35294,0.62963,0.15882
223.12500,0.54545,0.65490
249.60000,0.69444,0.85882
136.36364,0.97279,0.28824
102.55319,0.63801,0.56667
132.80335,1.00000,0.53137
354.54545,0.16923,0.38235
177.80488,0.90110,0.35686
238.68996,0.90514,0.49608
173.60000,0.29412,0.50000
313.72549,1.00000,0.70000
298.33333,0.29508,0.76078
176.30769,0.43046,0.70392
210.49180,0.49194,0.51373
104.57143,1.00000,0.41176
285.49020,0.95031,0.68431
15.44910,0.68724,0.47647
132.00000,0.77689,0.49216
117.56098,0.93893,0.74314
159.69231,0.80247,0.68235
309.67742,0.66524,0.54314
346.97143,0.97765,0.64902
111.21951,0.60591,0.39804
138.80000,0.68807,0.42745
138.15789,0.61290,0.75686
41.29032,0.90291,0.20196
266.94611,0.78404,0.41765
58.97436,0.63243,0.63725
334.40000,0.74257,0.80196
258.46154,0.10400,0.49020
186.39344,0.84722,0.28235
82.31405,0.48988,0.51569
125.20000,0.64655,0.54510
52.39024,0.91111,0.44118
6.22222,0.77143,0.34314
46.44068,0.71660,0.48431
178.88199,0.64659,0.51176
226.09756,0.91111,0.17647
316.03960,0.98058,0.40392
145.86207,0.52727,0.78431
316.09756,0.23429,0.65686
98.91892,0.37374,0.80588
81.92893,0.97044,0.60196
315.00000,0.75556,0.82353
314.69388,0.83761,0.45882
41.81818,0.74157,0.34902
104.80000,0.63025,0.53333
135.65217,0.23711,0.80980
10.44944,0.71774,0.51373
249.50000,0.76923,0.30588
207.76596,0.78333,0.47059
0.00000,0.16318,0.53137
245.58140,0.37391,0.77451
254.01198,0.98817,0.66863
201.92308,0.82540,0.49412
181.97802,0.45274,0.60588
203.33333,0.85714,0.49412
152.83019,0.85484,0.48627
164.25000,0.97561,0.67843
222.00000,0.40000,0.19608
58.95954,0.90576,0.37451
220.14085,0.72449,0.61569
242.21053,0.96939,0.38431
285.00000,0.99099,0.43529
324.78873,0.96380,0.56667
168.18182,0.54098,0.23922
261.66667,0.69231,0.40784
330.00000,0.08421,0.62745
227.64706,0.89474,0.22353
189.04762,0.55263,0.55294
171.05590,0.65182,0.48431
4.16667,0.35644,0.60392
168.26087,0.39655,0.54510
179.31429,0.79909,0.42941
283.54839,0.32979,0.63137
74.19355,1.00000,0.63529
117.85714,0.43750,0.25098
169.14894,0.47959,0.38431
316.55172,0.34118,0.83333
266.42202,0.96460,0.55686
244.28571,0.28571,0.38431
201.14537,0.96596,0.46078
160.69565,0.77181,0.70784
242.88462,0.83200,0.49020
90.00000,0.21154,0.40784
50.00000,0.74227,0.38039
352.61538,0.96059,0.60196
121.29032,0.76860,0.23725
254.69388,0.64474,0.29804
141.39860,0.80791,0.65294
16.88623,0.78404,0.58235
246.66667,0.16364,0.32353
118.42105,0.98276,0.54510
267.73585,0.54639,0.61961
166.95652,0.18400,0.75490
309.65854,0.84362,0.47647
291.52174,0.92929,0.38824
185.31646,0.47305,0.67255
5.22822,0.97571,0.48431
304.31655,0.83234,0.67255
188.57143,0.87500,0.68627
204.94382,0.36929,0.47255
47.79661,0.79372,0.56275
314.70968,0.77114,0.60588
56.64804,0.88177,0.60196
231.38462,0.89041,0.57059
105.55556,0.79412,0.73333
352.25806,0.40611,0.44902
269.04459,0.94012,0.32745
352.77108,0.63359,0.74314
137.14286,0.55556,0.75294
295.02762,0.76371,0.53529
347.21311,0.91045,0.13137
195.84906,0.55789,0.37255
247.10526,0.93827,0.68235
295.67568,0.59358,0.63333
293.33333,0.81000,0.39216
208.23529,0.16505,0.40392
222.85714,0.75796,0.69216
197.64706,0.37778,0.64706
276.75000,0.45977,0.34118
123.52941,0.65665,0.54314
93.04348,0.90393,0.55098
95.35714,0.50909,0.56863
336.63934,0.96063,0.49804
156.53631,0.78855,0.55490
156.96429,0.73684,0.70196
25.64885,0.74857,0.34314
325.53191,0.72308,0.74510
155.66434,0.85629,0.67255
277.50000,0.92308,0.54118
220.00000,0.49776,0.43725
24.37500,0.14815,0.57647
81.60000,0.88832,0.38627
298.60465,0.78182,0.21569
311.53846,0.25743,0.60392
207.34177,0.63200,0.24510
85.71429,0.88732,0.72157
292.85714,0.37838,0.43529
146.73913,0.78632,0.54118
83.60656,0.59804,0.60000
56.97842,0.89677,0.30392
203.43195,0.71308,0.53529
202.50000,0.18605,0.16863
86.25000,0.19512,0.32157
76.98113,0.81538,0.74510
301.03448,0.79091,0.43137
9.37500,0.30189,0.41569
239.31034,1.00000,0.65882
197.14286,0.56204,0.26863
112.61538,0.54622,0.53333
205.16129,0.75610,0.67843
81.25714,0.79909,0.57059
146.82353,0.37118,0.55098
39.40299,0.38728,0.33922
100.80000,0.89928,0.27255
132.00000,0.35398,0.55686
210.00000,0.15094,0.79216
39.27273,0.53922,0.60000
308.85246,0.76569,0.53137
19.11504,0.95763,0.46275
319.20000,0.56561,0.43333
20.00000,0.54217,0.67451
307.05882,0.07173,0.46471
276.76301,0.76889,0.44118
228.37838,0.96522,0.54902
82.14286,0.61765,0.73333
213.33333,0.60000,0.58824
82.33766,0.97468,0.53529
351.75000,0.40000,0.39216
141.81818,0.90588,0.83333
87.09677,0.39914,0.54314
226.09756,0.39048,0.58824
122.66010,0.86383,0.46078
15.00000,0.70455,0.65490
245.13369,0.86977,0.42157
343.01205,0.77570,0.41961
272.28700,0.89558,0.48824
120.72727,0.91160,0.64510
201.63934,1.00000,0.88039
192.94118,0.45536,0.43922
276.56250,0.43243,0.29020
255.91837,0.88024,0.67255
211.73913,0.60000,0.54902
24.79042,0.84772,0.38627
281.18182,0.93220,0.53725
310.25316,0.68696,0.54902
17.22222,0.58696,0.63922
111.81818,0.81053,0.37255
135.22388,0.91781,0.85686
281.69492,0.33714,0.34314
76.68293,0.87983,0.54314
163.25581,0.25749,0.67255
234.19355,0.93000,0.60784
331.23288,0.31602,0.54706
290.66038,0.87603,0.52549
252.95455,0.38596,0.55294
326.00000,0.30612,0.38431
293.33333,0.94521,0.57059
184.70588,0.91892,0.56471
277.73585,0.98758,0.31569
61.94595,0.87678,0.58627
313.58491,0.75355,0.41373
99.40828,0.67331,0.49216
301.24352,0.76892,0.49216
159.56757,0.73705,0.49216
293.78049,0.66667,0.48235
137.14286,0.83486,0.78627
338.53211,0.90833,0.52941
155.65714,0.94595,0.63725
26.01770,0.88976,0.75098
239.25000,0.67797,0.53725
142.31884,0.83806,0.51569
126.53465,0.46119,0.57059
189.55414,0.87709,0.35098
63.60515,0.96680,0.47255
22.50000,0.55556,0.42353
287.65714,0.76419,0.44902
258.96552,0.72500,0.47059
46.42857,0.62687,0.73725
127.79221,0.64706,0.76667
226.69683,0.95671,0.54706
222.85714,0.97610,0.50784
75.23810,0.44056,0.28039
339.09091,0.80488,0.32157
163.25581,0.50988,0.49608
210.66667,0.95745,0.72353
163.77049,0.49194,0.51373
301.18812,0.80159,0.49412
161.37931,0.14573,0.60980
237.17647,0.39171,0.57451
263.30579,0.96800,0.75490
79.80296,0.82186,0.51569
173.33333,0.22222,0.68235
351.37725,0.78404,0.58235
185.80645,0.36471,0.33333
33.40206,0.85841,0.55686
41.20879,0.85849,0.41569
244.61538,0.18841,0.40588
195.33835,0.74302,0.35098
121.46341,0.98400,0.50980
194.81481,0.97590,0.16275
93.48837,0.53975,0.46863
347.87234,0.41964,0.56078
188.35443,0.91860,0.33725
191.26761,0.90638,0.46078
293.12102,0.79695,0.61373
345.00000,0.83200,0.50980
75.34884,0.83226,0.69608
36.73469,0.78400,0.50980
287.88462,0.49524,0.41176
222.81081,0.74899,0.48431
227.06897,0.56863,0.40000
328.48485,0.81818,0.52549
37.20000,0.56180,0.34902
240.74074,0.75000,0.42353
106.45161,0.75000,0.48627
202.40964,0.50920,0.31961
319.59799,0.98030,0.39804
342.30769,0.67241,0.54510
260.00000,0.26214,0.40392
274.73684,0.58163,0.61569
316.80000,0.10638,0.53922
265.00000,0.82759,0.22745
117.40541,0.74297,0.51176
290.86957,0.57025,0.47451
35.05263,0.86364,0.43137
111.90698,0.96413,0.43725
83.37662,0.72642,0.41569
41.53846,0.12621,0.59608
308.27586,0.50877,0.33529
241.12150,0.51196,0.59020
95.00000,0.33333,0.21176
277.09677,0.87736,0.41569
236.77419,0.83784,0.78235
242.63158,0.90476,0.50588
176.52893,0.60199,0.60588
206.07143,0.70000,0.47059
241.30435,0.41818,0.56863
40.99379,0.93064,0.66078
133.63636,0.34737,0.62745
75.21127,0.65138,0.78627
284.44444,0.54000,0.60784
290.55556,0.56250,0.37647
211.11111,0.36486,0.29020
308.57143,0.91919,0.38824
175.71429,0.17647,0.46667
83.24324,0.70701,0.69216
213.60000,0.18797,0.26078
20.65116,0.98174,0.42941
358.16594,0.91968,0.48824
164.11765,0.98837,0.66275
89.26829,0.74545,0.21569
268.42105,0.95798,0.53333
244.44444,0.34177,0.15490
279.51220,0.56164,0.85686
157.31092,0.61658,0.62157
79.45946,0.71845,0.59608
109.81132,0.89076,0.46667
312.53731,0.72043,0.36471
51.08911,0.48792,0.59412
150.90909,0.90411,0.71373
150.37975,0.31727,0.48824
281.22137,0.55274,0.46471
256.68639,0.74449,0.44510
343.33333,0.59341,0.64314
180.35928,0.68163,0.51961
164.05594,0.62996,0.44510
42.90503,0.76170,0.53922
222.09424,0.83406,0.44902
199.31034,0.45078,0.37843
266.66667,0.35196,0.64902
283.86555,0.58049,0.59804
182.17742,0.97638,0.49804
42.00000,0.78125,0.12549
345.28302,0.90598,0.54118
76.46018,0.45382,0.51176
264.00000,0.28571,0.13725
173.41463,0.32283,0.49804
12.76596,0.24607,0.62549
21.13990,0.98974,0.61765
120.00000,0.85366,0.08039
198.75000,0.67797,0.23137
119.43925,0.96396,0.43529
43.44828,0.97753,0.82549
292.94118,0.75221,0.44314
346.32353,0.61261,0.56471
216.64122,0.59817,0.42941
154.05405,0.15745,0.53922
61.38728,0.74892,0.45294
208.15385,0.73864,0.65490
240.00000,0.08387,0.69608
